group_id,pred_choice,conf,best_time,pred_time,baseline_time,regret_strict,speedup_vs_baseline_strict,regret,speedup_vs_baseline
0,baseline,0.3185228407382965,0.0,1e-06,1e-06,,1.0,1001.0,1.0
1,baseline,0.3186429142951965,0.0,0.0,0.0,,,1.0,1.0
2,baseline,0.3186627030372619,0.0,5e-07,5e-07,,1.0,500.99999999999994,1.0
3,tile,0.3574360013008117,0.0,1e-06,0.0,,0.0,1001.0,0.000999000999000999
4,tile,0.3572235107421875,0.0,5e-07,0.0,,0.0,500.99999999999994,0.0019960079840319364
5,tile,0.3569787740707397,0.0,5e-07,0.0,,0.0,500.99999999999994,0.0019960079840319364
6,tile,0.3715860247611999,0.0,1e-06,0.0,,0.0,1001.0,0.000999000999000999
7,tile,0.3713951408863067,5e-07,1e-06,5e-07,2.0,0.5,1.9980039920159682,0.5004995004995004
8,tile,0.3712097406387329,0.0,1e-06,0.0,,0.0,1001.0,0.000999000999000999
9,tile,0.4779044985771179,0.0,1e-06,0.0,,0.0,1001.0,0.000999000999000999
10,tile,0.4774742722511291,0.0,1e-06,5e-07,,0.5,1001.0,0.5004995004995004
11,tile,0.4771634042263031,0.0,5e-07,0.0,,0.0,500.99999999999994,0.0019960079840319364
12,tile,0.5198365449905396,0.0,5e-07,5e-07,,1.0,500.99999999999994,1.0
13,tile,0.5194860100746155,0.0,0.0,0.0,,,1.0,1.0
14,tile,0.5192124843597412,0.0,5e-07,5e-07,,1.0,500.99999999999994,1.0
15,tile,0.5353132486343384,0.0,1e-06,0.0,,0.0,1001.0,0.000999000999000999
16,tile,0.535002589225769,0.0,1e-06,0.0,,0.0,1001.0,0.000999000999000999
17,tile,0.5347188711166382,0.0,0.0,1e-06,,,1.0,1001.0
18,tile,0.5526736378669739,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
19,tile,0.5520583391189575,0.0,0.0,5e-07,,,1.0,500.99999999999994
20,tile,0.5515299439430237,5e-07,5e-07,1e-06,1.0,2.0,1.0,1.9980039920159682
21,tile,0.590532660484314,0.0,0.0,0.0,,,1.0,1.0
22,tile,0.590099036693573,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
23,tile,0.5897639393806458,0.0,5e-07,0.0,,0.0,500.99999999999994,0.0019960079840319364
24,tile,0.600852370262146,0.0,1e-06,1e-06,,1.0,1001.0,1.0
25,tile,0.6007624864578247,0.0,1e-06,0.0,,0.0,1001.0,0.000999000999000999
26,tile,0.6005899906158447,0.0,1e-06,5e-07,,0.5,1001.0,0.5004995004995004
27,baseline,0.3065566420555115,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
28,baseline,0.3065360784530639,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
29,baseline,0.3064684271812439,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
30,tile,0.3322664499282837,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
31,tile,0.3317483365535736,5e-07,5e-07,1e-06,1.0,2.0,1.0,1.9980039920159682
32,tile,0.3314001560211181,0.0,1e-06,1e-06,,1.0,1001.0,1.0
33,tile,0.3478789329528808,0.0,1e-06,5e-07,,0.5,1001.0,0.5004995004995004
34,tile,0.3473565876483917,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
35,tile,0.3470215201377868,0.0,5e-07,0.0,,0.0,500.99999999999994,0.0019960079840319364
36,tile,0.450645387172699,0.0,1e-06,1e-06,,1.0,1001.0,1.0
37,tile,0.4497222900390625,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
38,tile,0.4491674900054931,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
39,tile,0.4957731068134308,0.0,5e-07,1e-06,,2.0,500.99999999999994,1.9980039920159682
40,tile,0.4951813519001007,0.0,1e-06,1e-06,,1.0,1001.0,1.0
41,tile,0.4947075843811035,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
42,tile,0.5136638283729553,5e-07,5e-07,1e-06,1.0,2.0,1.0,1.9980039920159682
43,tile,0.5129589438438416,0.0,1e-06,1e-06,,1.0,1001.0,1.0
44,tile,0.5124501585960388,0.0,1e-06,1e-06,,1.0,1001.0,1.0
45,tile,0.5268881320953369,0.0,1e-06,1e-06,,1.0,1001.0,1.0
46,tile,0.52549147605896,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
47,tile,0.5245738625526428,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
48,tile,0.5708097219467163,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
49,tile,0.5702017545700073,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
50,tile,0.5697242021560669,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
51,tile,0.5826739072799683,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
52,tile,0.5826098918914795,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
53,tile,0.5824812650680542,0.0,1e-06,1e-06,,1.0,1001.0,1.0
54,vec_pragma,0.3295930624008178,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
55,vec_pragma,0.3368574380874634,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
56,vec_pragma,0.3395828604698181,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
57,baseline,0.2904159426689148,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
58,baseline,0.2853128015995025,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
59,baseline,0.2850105762481689,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
60,baseline,0.2954006195068359,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
61,tile,0.3022995293140411,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
62,tile,0.3016367256641388,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
63,tile,0.3868236839771271,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
64,tile,0.3939366638660431,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
65,tile,0.3925808072090149,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
66,tile,0.4339703619480133,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
67,tile,0.4438841640949249,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
68,tile,0.4428824484348297,5e-07,2e-06,1e-06,4.0,0.5,3.9940119760479047,0.5002498750624688
69,tile,0.4507279694080353,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
70,tile,0.463122695684433,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
71,tile,0.4621866941452026,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
72,tile,0.4629817605018616,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
73,tile,0.4692764282226562,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
74,tile,0.4676879346370697,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
75,tile,0.5100287199020386,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
76,tile,0.5188467502593994,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
77,tile,0.518007755279541,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
78,tile,0.5247966051101685,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
79,tile,0.5339322686195374,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
80,tile,0.5338672399520874,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
81,vec_pragma,0.5132246017456055,1e-06,1e-06,2.5e-06,1.0,2.5000000000000004,1.0,2.498501498501499
82,vec_pragma,0.5269006490707397,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
83,vec_pragma,0.5336107611656189,5e-07,5e-07,2.5e-06,1.0,5.000000000000001,1.0,4.992015968063873
84,vec_pragma,0.4361079037189483,1e-06,1e-06,2.5e-06,1.0,2.5000000000000004,1.0,2.498501498501499
85,vec_pragma,0.449753075838089,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
86,vec_pragma,0.454316109418869,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
87,vec_pragma,0.3914753794670105,5e-07,5e-07,2.5e-06,1.0,5.000000000000001,1.0,4.992015968063873
88,vec_pragma,0.405034065246582,5e-07,5e-07,3e-06,1.0,6.0,1.0,5.990019960079842
89,vec_pragma,0.4098712503910064,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
90,vec_pragma,0.3700722157955169,1e-06,1e-06,2.5e-06,1.0,2.5000000000000004,1.0,2.498501498501499
91,vec_pragma,0.3797867894172668,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
92,vec_pragma,0.3829631209373474,5e-07,5e-07,3e-06,1.0,6.0,1.0,5.990019960079842
93,tile,0.3231904208660126,1e-06,3e-06,2.5e-06,3.0,0.8333333333333334,2.998001998001998,0.8333888703765412
94,tile,0.3295996189117431,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
95,tile,0.336271584033966,1e-06,3e-06,2.5e-06,3.0,0.8333333333333334,2.998001998001998,0.8333888703765412
96,tile,0.3418915569782257,1e-06,2.5e-06,2.5e-06,2.5000000000000004,1.0,2.498501498501499,1.0
97,tile,0.3525204956531524,1e-06,3e-06,2e-06,3.0,0.6666666666666666,2.998001998001998,0.6667777407530823
98,tile,0.3617315590381622,1e-06,3e-06,2.5e-06,3.0,0.8333333333333334,2.998001998001998,0.8333888703765412
99,tile,0.3482756614685058,1e-06,3e-06,2.5e-06,3.0,0.8333333333333334,2.998001998001998,0.8333888703765412
100,tile,0.3521803617477417,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
101,tile,0.357088953256607,5e-07,3e-06,3e-06,6.0,1.0,5.990019960079842,1.0
102,tile,0.3925601243972778,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
103,tile,0.4016039669513702,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
104,tile,0.41022989153862,1e-06,3e-06,2.5e-06,3.0,0.8333333333333334,2.998001998001998,0.8333888703765412
105,tile,0.4059233367443084,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
106,tile,0.4191017746925354,1e-06,2.5e-06,3e-06,2.5000000000000004,1.2,2.498501498501499,1.199920031987205
107,tile,0.4290810227394104,5e-07,3e-06,3e-06,6.0,1.0,5.990019960079842,1.0
108,vec_pragma,0.3413460552692413,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
109,vec_pragma,0.3432936668395996,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
110,vec_pragma,0.3442994058132171,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
111,baseline,0.3348296880722046,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
112,baseline,0.3347253501415252,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
113,baseline,0.3345905244350433,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
114,baseline,0.3403635323047638,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
115,baseline,0.3402877151966095,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
116,baseline,0.3401846885681152,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
117,tile,0.3307768404483795,5e-07,1e-06,5e-07,2.0,0.5,1.9980039920159682,0.5004995004995004
118,tile,0.3301302194595337,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
119,tile,0.3297336101531982,0.0,1e-06,1e-06,,1.0,1001.0,1.0
120,tile,0.4011668264865875,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
121,tile,0.4005590975284576,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
122,tile,0.4001793265342712,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
123,tile,0.4311069846153259,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
124,tile,0.4308027327060699,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
125,tile,0.4305686056613922,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
126,tile,0.4440099596977234,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
127,tile,0.4427802860736847,5e-07,1e-06,5e-07,2.0,0.5,1.9980039920159682,0.5004995004995004
128,tile,0.4420683085918426,5e-07,1e-06,1e-06,2.0,1.0,1.9980039920159682,1.0
129,tile,0.5243930220603943,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
130,tile,0.5237087607383728,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
131,tile,0.5232686400413513,5e-07,1e-06,5e-07,2.0,0.5,1.9980039920159682,0.5004995004995004
132,tile,0.551424503326416,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
133,tile,0.5510552525520325,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
134,tile,0.5507251620292664,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
135,vec_pragma,0.4609063565731048,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
136,vec_pragma,0.4651606678962707,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
137,vec_pragma,0.4673920273780823,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
138,vec_pragma,0.348795086145401,1e-06,1e-06,2e-06,1.0,2.0,1.0,1.999000999000999
139,vec_pragma,0.3524942994117737,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
140,vec_pragma,0.3543631434440613,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
141,baseline,0.3118144869804382,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
142,baseline,0.3110676109790802,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
143,vec_pragma,0.3121050298213959,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
144,vec_pragma,0.2939049005508423,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
145,vec_pragma,0.2979232966899872,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
146,vec_pragma,0.2999914884567261,1e-06,1e-06,2e-06,1.0,2.0,1.0,1.999000999000999
147,tile,0.360034167766571,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
148,tile,0.3586191534996032,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
149,tile,0.3578234314918518,1e-06,2e-06,1.5e-06,2.0,0.75,1.999000999000999,0.7501249375312344
150,tile,0.3914540708065033,1e-06,2e-06,2e-06,2.0,1.0,1.999000999000999,1.0
151,tile,0.390800803899765,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
152,tile,0.3902598917484283,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
153,tile,0.3978507816791534,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
154,tile,0.3950864672660827,1e-06,2e-06,1.5e-06,2.0,0.75,1.999000999000999,0.7501249375312344
155,tile,0.3936440646648407,1e-06,1.5e-06,1.5e-06,1.5,1.0,1.4995004995004995,1.0
156,tile,0.4860255718231201,1e-06,2e-06,2e-06,2.0,1.0,1.999000999000999,1.0
157,tile,0.4843537509441376,1e-06,2e-06,1.5e-06,2.0,0.75,1.999000999000999,0.7501249375312344
158,tile,0.4833544492721557,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
159,tile,0.5164321660995483,1e-06,2e-06,1e-06,2.0,0.5,1.999000999000999,0.5002498750624688
160,tile,0.5159081220626831,1e-06,1.5e-06,1e-06,1.5,0.6666666666666666,1.4995004995004995,0.6668887408394404
161,tile,0.5152248740196228,1e-06,1e-06,1.5e-06,1.0,1.5,1.0,1.4995004995004995
162,vec_pragma,0.6411951184272766,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
163,vec_pragma,0.6538856029510498,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
164,vec_pragma,0.6577584147453308,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
165,vec_pragma,0.5273526310920715,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
166,vec_pragma,0.5426759123802185,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
167,vec_pragma,0.5471291542053223,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
168,vec_pragma,0.4661052525043487,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
169,vec_pragma,0.4808626174926758,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
170,vec_pragma,0.4848740994930267,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
171,vec_pragma,0.4670372903347015,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
172,vec_pragma,0.4767627418041229,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
173,vec_pragma,0.4819569289684295,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
174,vec_pragma,0.3603726327419281,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
175,vec_pragma,0.3667769134044647,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
176,vec_pragma,0.3710899949073791,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
177,vec_pragma,0.31123948097229,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
178,vec_pragma,0.3158113658428192,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
179,vec_pragma,0.3194880485534668,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
180,vec_pragma,0.3535637557506561,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
181,vec_pragma,0.361088752746582,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
182,vec_pragma,0.3662222027778625,1e-06,1e-06,3e-06,1.0,3.0,1.0,2.998001998001998
183,tile,0.3824268579483032,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
184,tile,0.3873340189456939,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
185,tile,0.3850098252296448,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
186,tile,0.4134353101253509,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
187,tile,0.4221527874469757,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
188,tile,0.4208841621875763,1e-06,3e-06,3e-06,3.0,1.0,2.998001998001998,1.0
189,vec_pragma,0.819672167301178,2e-06,2e-06,6.5e-06,1.0,3.25,1.0,3.24887556221889
190,vec_pragma,0.8353075981140137,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
191,vec_pragma,0.8421830534934998,1e-06,1e-06,6.5e-06,1.0,6.5,1.0,6.494505494505494
192,vec_pragma,0.7381516695022583,1.5e-06,1.5e-06,7e-06,1.0,4.666666666666666,1.0,4.664223850766155
193,vec_pragma,0.7588542699813843,1e-06,1e-06,6.5e-06,1.0,6.5,1.0,6.494505494505494
194,vec_pragma,0.7665369510650635,1.5e-06,1.5e-06,6.5e-06,1.0,4.333333333333333,1.0,4.331112591605596
195,vec_pragma,0.6778244376182556,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
196,vec_pragma,0.7041773796081543,1e-06,1e-06,6.5e-06,1.0,6.5,1.0,6.494505494505494
197,vec_pragma,0.7122308611869812,1.5e-06,1.5e-06,7e-06,1.0,4.666666666666666,1.0,4.664223850766155
198,vec_pragma,0.6870572566986084,1e-06,1e-06,6.5e-06,1.0,6.5,1.0,6.494505494505494
199,vec_pragma,0.7038373947143555,2e-06,2e-06,7e-06,1.0,3.5,1.0,3.498750624687656
200,vec_pragma,0.7104233503341675,2e-06,2e-06,7e-06,1.0,3.5,1.0,3.498750624687656
201,vec_pragma,0.5887743830680847,1e-06,1e-06,6.5e-06,1.0,6.5,1.0,6.494505494505494
202,vec_pragma,0.6033043265342712,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
203,vec_pragma,0.6064713001251221,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
204,vec_pragma,0.5193079710006714,2e-06,2e-06,6.5e-06,1.0,3.25,1.0,3.24887556221889
205,vec_pragma,0.5353896617889404,1.5e-06,1.5e-06,7e-06,1.0,4.666666666666666,1.0,4.664223850766155
206,vec_pragma,0.540051281452179,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
207,vec_pragma,0.5746553540229797,1.5e-06,1.5e-06,6.5e-06,1.0,4.333333333333333,1.0,4.331112591605596
208,vec_pragma,0.5933041572570801,1e-06,1e-06,6.5e-06,1.0,6.5,1.0,6.494505494505494
209,vec_pragma,0.6014891266822815,1.5e-06,1.5e-06,6.5e-06,1.0,4.333333333333333,1.0,4.331112591605596
210,vec_pragma,0.4647625982761383,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
211,vec_pragma,0.4736143350601196,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
212,vec_pragma,0.4762479662895202,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
213,vec_pragma,0.3991463780403137,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
214,vec_pragma,0.4074779748916626,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
215,vec_pragma,0.4095519781112671,1e-06,1e-06,7e-06,1.0,7.0,1.0,6.9940059940059935
216,vec_pragma,0.5513189435005188,1e-06,1e-06,1e-06,1.0,1.0,1.0,1.0
